pickup_date,weekday,zone,slot,PickUpRides
2016-01-10,Sunday,9,2,65
2016-01-10,Sunday,4,2,214
2016-01-10,Sunday,10,2,231
2016-01-10,Sunday,8,2,93
2016-01-10,Sunday,7,2,50
2016-01-10,Sunday,15,2,14
2016-01-10,Sunday,15,3,21
2016-01-10,Sunday,12,3,432
2016-01-10,Sunday,10,3,583
2016-01-10,Sunday,2,3,1360
2016-01-10,Sunday,11,3,116
2016-01-10,Sunday,4,3,536
2016-01-10,Sunday,6,3,344
2016-01-10,Sunday,14,3,412
2016-01-10,Sunday,8,3,515
2016-01-10,Sunday,1,3,121
2016-01-10,Sunday,3,3,266
2016-01-10,Sunday,13,3,94
2016-01-10,Sunday,9,3,208
2016-01-10,Sunday,7,3,69
2016-01-10,Sunday,2,4,1981
2016-01-10,Sunday,7,4,84
2016-01-10,Sunday,10,4,935
2016-01-10,Sunday,11,4,129
2016-01-10,Sunday,12,4,757
2016-01-10,Sunday,9,4,463
2016-01-10,Sunday,6,4,650
2016-01-10,Sunday,14,4,787
2016-01-10,Sunday,4,4,587
2016-01-10,Sunday,8,4,988
2016-01-10,Sunday,3,4,266
2016-01-10,Sunday,1,4,293
2016-01-10,Sunday,13,4,148
2016-01-10,Sunday,15,4,24
2016-01-10,Sunday,6,5,1005
2016-01-10,Sunday,9,5,546
2016-01-10,Sunday,10,5,979
2016-01-10,Sunday,13,5,150
2016-01-10,Sunday,12,5,846
2016-01-10,Sunday,8,5,1039
2016-01-10,Sunday,2,5,1961
2016-01-10,Sunday,4,5,544
2016-01-10,Sunday,3,5,342
2016-01-10,Sunday,1,5,417
2016-01-10,Sunday,11,5,184
2016-01-10,Sunday,14,5,1000
2016-01-10,Sunday,7,5,105
2016-01-10,Sunday,15,5,32
2016-01-10,Sunday,8,6,524
2016-01-10,Sunday,6,6,1111
2016-01-10,Sunday,4,6,408
2016-01-10,Sunday,2,6,1231
2016-01-10,Sunday,7,6,113
2016-01-10,Sunday,9,6,352
2016-01-10,Sunday,12,6,766
2016-01-10,Sunday,10,6,805
2016-01-10,Sunday,14,6,834
2016-01-10,Sunday,11,6,139
2016-01-10,Sunday,1,6,304
2016-01-10,Sunday,3,6,275
2016-01-10,Sunday,15,6,29
2016-01-10,Sunday,13,6,143
2016-01-11,Monday,6,1,458
2016-01-11,Monday,14,1,509
2016-01-11,Monday,2,1,266
2016-01-11,Monday,7,1,48
2016-01-11,Monday,9,1,81
2016-01-11,Monday,8,1,96
2016-01-11,Monday,11,1,64
2016-01-11,Monday,4,1,121
2016-01-11,Monday,3,1,125
2016-01-11,Monday,10,1,248
2016-01-11,Monday,1,1,131
2016-01-11,Monday,12,1,294
2016-01-11,Monday,13,1,53
2016-01-11,Monday,15,1,6
2016-01-11,Monday,6,2,233
2016-01-11,Monday,12,2,285
2016-01-11,Monday,14,2,383
2016-01-11,Monday,4,2,323
2016-01-11,Monday,3,2,109
2016-01-11,Monday,2,2,701
2016-01-11,Monday,1,2,85
2016-01-11,Monday,13,2,71
2016-01-11,Monday,10,2,249
2016-01-11,Monday,9,2,88
2016-01-11,Monday,8,2,216
2016-01-11,Monday,11,2,120
2016-01-11,Monday,7,2,36
2016-01-11,Monday,15,2,22
2016-01-11,Monday,2,3,2299
2016-01-11,Monday,4,3,828
2016-01-11,Monday,12,3,773
2016-01-11,Monday,15,3,62
2016-01-11,Monday,8,3,927
2016-01-11,Monday,14,3,511
2016-01-11,Monday,11,3,324
2016-01-11,Monday,7,3,116
2016-01-11,Monday,9,3,341
2016-01-11,Monday,13,3,121
2016-01-11,Monday,1,3,238
2016-01-11,Monday,10,3,628
2016-01-11,Monday,6,3,475
2016-01-11,Monday,3,3,189
2016-01-11,Monday,2,4,1982
2016-01-11,Monday,12,4,633
2016-01-11,Monday,9,4,252
2016-01-11,Monday,3,4,180
2016-01-11,Monday,4,4,676
2016-01-11,Monday,8,4,767
2016-01-11,Monday,13,4,128
2016-01-11,Monday,14,4,685
2016-01-11,Monday,10,4,490
2016-01-11,Monday,11,4,261
2016-01-11,Monday,1,4,330
2016-01-11,Monday,7,4,146
2016-01-11,Monday,6,4,331
2016-01-11,Monday,15,4,45
2016-01-11,Monday,12,5,1045
2016-01-11,Monday,2,5,2889
2016-01-11,Monday,6,5,641
2016-01-11,Monday,1,5,584
2016-01-11,Monday,4,5,782
2016-01-11,Monday,11,5,267
2016-01-11,Monday,14,5,1028
2016-01-11,Monday,10,5,774
2016-01-11,Monday,9,5,464
2016-01-11,Monday,13,5,173
2016-01-11,Monday,8,5,1265
2016-01-11,Monday,15,5,108
2016-01-11,Monday,3,5,267
2016-01-11,Monday,7,5,186
2016-01-11,Monday,6,6,966
2016-01-11,Monday,2,6,1311
2016-01-11,Monday,12,6,746
2016-01-11,Monday,8,6,760
2016-01-11,Monday,10,6,947
2016-01-11,Monday,1,6,356
2016-01-11,Monday,13,6,128
2016-01-11,Monday,4,6,385
2016-01-11,Monday,9,6,338
2016-01-11,Monday,7,6,149
2016-01-11,Monday,14,6,759
2016-01-11,Monday,11,6,151
2016-01-11,Monday,3,6,252
2016-01-11,Monday,15,6,46
2016-01-12,Tuesday,1,1,130
2016-01-12,Tuesday,3,1,104
2016-01-12,Tuesday,9,1,80
2016-01-12,Tuesday,2,1,261
2016-01-12,Tuesday,11,1,56
2016-01-12,Tuesday,12,1,251
2016-01-12,Tuesday,4,1,142
2016-01-12,Tuesday,6,1,437
2016-01-12,Tuesday,14,1,372
2016-01-12,Tuesday,10,1,210
2016-01-12,Tuesday,7,1,53
2016-01-12,Tuesday,8,1,123
2016-01-12,Tuesday,13,1,63
2016-01-12,Tuesday,15,1,11
2016-01-12,Tuesday,14,2,262
2016-01-12,Tuesday,12,2,270
2016-01-12,Tuesday,4,2,291
2016-01-12,Tuesday,2,2,712
2016-01-12,Tuesday,3,2,88
2016-01-12,Tuesday,9,2,92
2016-01-12,Tuesday,10,2,177
2016-01-12,Tuesday,6,2,183
2016-01-12,Tuesday,8,2,150
2016-01-12,Tuesday,11,2,89
2016-01-12,Tuesday,7,2,39
2016-01-12,Tuesday,1,2,64
2016-01-12,Tuesday,13,2,62
2016-01-12,Tuesday,15,2,21
2016-01-12,Tuesday,10,3,544
2016-01-12,Tuesday,2,3,2426
2016-01-12,Tuesday,4,3,924
2016-01-12,Tuesday,6,3,509
2016-01-12,Tuesday,12,3,663
2016-01-12,Tuesday,8,3,736
2016-01-12,Tuesday,11,3,290
2016-01-12,Tuesday,3,3,223
2016-01-12,Tuesday,14,3,525
2016-01-12,Tuesday,7,3,93
2016-01-12,Tuesday,9,3,320
2016-01-12,Tuesday,1,3,227
2016-01-12,Tuesday,13,3,152
2016-01-12,Tuesday,15,3,51
2016-01-12,Tuesday,2,4,2075
2016-01-12,Tuesday,10,4,519
2016-01-12,Tuesday,14,4,559
2016-01-12,Tuesday,12,4,657
2016-01-12,Tuesday,4,4,717
2016-01-12,Tuesday,6,4,311
2016-01-12,Tuesday,11,4,232
2016-01-12,Tuesday,13,4,117
2016-01-12,Tuesday,8,4,761
2016-01-12,Tuesday,3,4,188
2016-01-12,Tuesday,1,4,313
2016-01-12,Tuesday,9,4,271
2016-01-12,Tuesday,15,4,46
2016-01-12,Tuesday,7,4,107
2016-01-12,Tuesday,2,5,2896
2016-01-12,Tuesday,4,5,756
2016-01-12,Tuesday,12,5,936
2016-01-12,Tuesday,14,5,925
2016-01-12,Tuesday,9,5,464
2016-01-12,Tuesday,8,5,1244
2016-01-12,Tuesday,3,5,276
2016-01-12,Tuesday,11,5,286
2016-01-12,Tuesday,1,5,535
2016-01-12,Tuesday,10,5,789
2016-01-12,Tuesday,6,5,659
2016-01-12,Tuesday,7,5,172
2016-01-12,Tuesday,15,5,101
2016-01-12,Tuesday,13,5,158
2016-01-12,Tuesday,6,6,1178
2016-01-12,Tuesday,2,6,1455
2016-01-12,Tuesday,12,6,792
2016-01-12,Tuesday,8,6,747
2016-01-12,Tuesday,10,6,902
2016-01-12,Tuesday,11,6,195
2016-01-12,Tuesday,13,6,103
2016-01-12,Tuesday,9,6,421
2016-01-12,Tuesday,4,6,433
2016-01-12,Tuesday,1,6,464
2016-01-12,Tuesday,3,6,366
2016-01-12,Tuesday,14,6,773
2016-01-12,Tuesday,7,6,142
2016-01-12,Tuesday,15,6,59
2016-01-13,Wednesday,3,1,178
2016-01-13,Wednesday,6,1,533
2016-01-13,Wednesday,12,1,258
2016-01-13,Wednesday,8,1,138
2016-01-13,Wednesday,4,1,141
2016-01-13,Wednesday,11,1,49
2016-01-13,Wednesday,2,1,267
2016-01-13,Wednesday,10,1,198
2016-01-13,Wednesday,13,1,40
2016-01-13,Wednesday,14,1,408
2016-01-13,Wednesday,1,1,145
2016-01-13,Wednesday,9,1,84
2016-01-13,Wednesday,7,1,61
2016-01-13,Wednesday,15,1,12
2016-01-13,Wednesday,12,2,243
2016-01-13,Wednesday,4,2,335
2016-01-13,Wednesday,1,2,95
2016-01-13,Wednesday,14,2,278
2016-01-13,Wednesday,6,2,188
2016-01-13,Wednesday,13,2,75
2016-01-13,Wednesday,3,2,93
2016-01-13,Wednesday,11,2,101
2016-01-13,Wednesday,9,2,100
2016-01-13,Wednesday,2,2,743
2016-01-13,Wednesday,7,2,30
2016-01-13,Wednesday,8,2,221
2016-01-13,Wednesday,10,2,215
2016-01-13,Wednesday,15,2,21
2016-01-13,Wednesday,1,3,253
2016-01-13,Wednesday,4,3,931
2016-01-13,Wednesday,11,3,301
2016-01-13,Wednesday,2,3,2524
2016-01-13,Wednesday,10,3,668
2016-01-13,Wednesday,14,3,553
2016-01-13,Wednesday,12,3,754
2016-01-13,Wednesday,8,3,1043
2016-01-13,Wednesday,15,3,74
2016-01-13,Wednesday,6,3,530
2016-01-13,Wednesday,9,3,378
2016-01-13,Wednesday,13,3,150
2016-01-13,Wednesday,3,3,234
2016-01-13,Wednesday,7,3,133
2016-01-13,Wednesday,4,4,799
2016-01-13,Wednesday,2,4,2145
2016-01-13,Wednesday,1,4,297
2016-01-13,Wednesday,11,4,268
2016-01-13,Wednesday,10,4,670
2016-01-13,Wednesday,6,4,379
2016-01-13,Wednesday,14,4,646
2016-01-13,Wednesday,13,4,164
2016-01-13,Wednesday,12,4,592
2016-01-13,Wednesday,8,4,851
2016-01-13,Wednesday,3,4,209
2016-01-13,Wednesday,7,4,138
2016-01-13,Wednesday,9,4,327
2016-01-13,Wednesday,15,4,66
2016-01-13,Wednesday,12,5,1105
2016-01-13,Wednesday,14,5,1016
2016-01-13,Wednesday,11,5,286
2016-01-13,Wednesday,6,5,813
2016-01-13,Wednesday,2,5,3272
2016-01-13,Wednesday,9,5,591
2016-01-13,Wednesday,10,5,933
2016-01-13,Wednesday,1,5,593
2016-01-13,Wednesday,4,5,822
2016-01-13,Wednesday,8,5,1497
2016-01-13,Wednesday,7,5,156
2016-01-13,Wednesday,3,5,334
2016-01-13,Wednesday,13,5,168
2016-01-13,Wednesday,15,5,163
2016-01-13,Wednesday,6,6,1247
2016-01-13,Wednesday,2,6,1639
2016-01-13,Wednesday,8,6,867
2016-01-13,Wednesday,12,6,928
2016-01-13,Wednesday,10,6,1176
2016-01-13,Wednesday,4,6,430
2016-01-13,Wednesday,14,6,803
2016-01-13,Wednesday,9,6,490
2016-01-13,Wednesday,1,6,479
2016-01-13,Wednesday,3,6,294
2016-01-13,Wednesday,11,6,175
2016-01-13,Wednesday,7,6,175
2016-01-13,Wednesday,15,6,85
2016-01-13,Wednesday,13,6,172
2016-01-14,Thursday,4,1,121
2016-01-14,Thursday,14,1,476
2016-01-14,Thursday,6,1,616
2016-01-14,Thursday,12,1,329
2016-01-14,Thursday,3,1,160
2016-01-14,Thursday,7,1,58
2016-01-14,Thursday,10,1,266
2016-01-14,Thursday,9,1,80
2016-01-14,Thursday,1,1,148
2016-01-14,Thursday,11,1,62
2016-01-14,Thursday,2,1,298
2016-01-14,Thursday,8,1,149
2016-01-14,Thursday,13,1,46
2016-01-14,Thursday,15,1,12
2016-01-14,Thursday,8,2,236
2016-01-14,Thursday,14,2,269
2016-01-14,Thursday,3,2,91
2016-01-14,Thursday,6,2,209
2016-01-14,Thursday,2,2,759
2016-01-14,Thursday,12,2,265
2016-01-14,Thursday,9,2,90
2016-01-14,Thursday,1,2,87
2016-01-14,Thursday,10,2,242
2016-01-14,Thursday,11,2,98
2016-01-14,Thursday,4,2,330
2016-01-14,Thursday,7,2,42
2016-01-14,Thursday,13,2,65
2016-01-14,Thursday,15,2,86
2016-01-14,Thursday,4,3,899
2016-01-14,Thursday,6,3,518
2016-01-14,Thursday,2,3,2537
2016-01-14,Thursday,12,3,743
2016-01-14,Thursday,9,3,343
2016-01-14,Thursday,11,3,310
2016-01-14,Thursday,10,3,658
2016-01-14,Thursday,15,3,220
2016-01-14,Thursday,13,3,136
2016-01-14,Thursday,14,3,505
2016-01-14,Thursday,3,3,219
2016-01-14,Thursday,8,3,1045
2016-01-14,Thursday,1,3,237
2016-01-14,Thursday,7,3,116
2016-01-14,Thursday,2,4,2317
2016-01-14,Thursday,8,4,836
2016-01-14,Thursday,14,4,636
2016-01-14,Thursday,7,4,134
2016-01-14,Thursday,12,4,617
2016-01-14,Thursday,13,4,120
2016-01-14,Thursday,10,4,574
2016-01-14,Thursday,3,4,219
2016-01-14,Thursday,11,4,229
2016-01-14,Thursday,4,4,741
2016-01-14,Thursday,15,4,103
2016-01-14,Thursday,6,4,319
2016-01-14,Thursday,9,4,311
2016-01-14,Thursday,1,4,327
2016-01-14,Thursday,2,5,3163
2016-01-14,Thursday,4,5,845
2016-01-14,Thursday,12,5,993
2016-01-14,Thursday,11,5,269
2016-01-14,Thursday,7,5,177
2016-01-14,Thursday,14,5,1003
2016-01-14,Thursday,6,5,714
2016-01-14,Thursday,3,5,305
2016-01-14,Thursday,8,5,1432
2016-01-14,Thursday,9,5,522
2016-01-14,Thursday,13,5,182
2016-01-14,Thursday,10,5,826
2016-01-14,Thursday,1,5,644
2016-01-14,Thursday,15,5,118
2016-01-14,Thursday,4,6,454
2016-01-14,Thursday,14,6,831
2016-01-14,Thursday,9,6,435
2016-01-14,Thursday,2,6,1700
2016-01-14,Thursday,12,6,831
2016-01-14,Thursday,1,6,518
2016-01-14,Thursday,6,6,1341
2016-01-14,Thursday,8,6,876
2016-01-14,Thursday,11,6,199
2016-01-14,Thursday,10,6,1180
2016-01-14,Thursday,3,6,320
2016-01-14,Thursday,13,6,144
2016-01-14,Thursday,7,6,140
2016-01-14,Thursday,15,6,53
2016-01-15,Friday,2,1,467
2016-01-15,Friday,14,1,503
2016-01-15,Friday,12,1,348
2016-01-15,Friday,3,1,195
2016-01-15,Friday,7,1,64
2016-01-15,Friday,6,1,1001
2016-01-15,Friday,1,1,217
2016-01-15,Friday,10,1,337
2016-01-15,Friday,9,1,115
2016-01-15,Friday,4,1,180
2016-01-15,Friday,13,1,61
2016-01-15,Friday,8,1,172
2016-01-15,Friday,11,1,49
2016-01-15,Friday,15,1,9
2016-01-15,Friday,6,2,258
2016-01-15,Friday,12,2,246
2016-01-15,Friday,13,2,92
2016-01-15,Friday,14,2,291
2016-01-15,Friday,2,2,741
2016-01-15,Friday,4,2,341
2016-01-15,Friday,11,2,101
2016-01-15,Friday,3,2,124
2016-01-15,Friday,1,2,80
2016-01-15,Friday,7,2,48
2016-01-15,Friday,10,2,228
2016-01-15,Friday,8,2,211
2016-01-15,Friday,9,2,107
2016-01-15,Friday,15,2,19
2016-01-15,Friday,2,3,2315
2016-01-15,Friday,12,3,724
2016-01-15,Friday,10,3,729
2016-01-15,Friday,6,3,494
2016-01-15,Friday,4,3,873
2016-01-15,Friday,14,3,466
2016-01-15,Friday,8,3,990
2016-01-15,Friday,9,3,334
2016-01-15,Friday,11,3,336
2016-01-15,Friday,1,3,240
2016-01-15,Friday,3,3,228
2016-01-15,Friday,15,3,66
2016-01-15,Friday,7,3,123
2016-01-15,Friday,13,3,156
2016-01-15,Friday,8,4,768
2016-01-15,Friday,12,4,643
2016-01-15,Friday,2,4,2287
2016-01-15,Friday,14,4,702
2016-01-15,Friday,4,4,784
2016-01-15,Friday,9,4,344
2016-01-15,Friday,1,4,375
2016-01-15,Friday,10,4,522
2016-01-15,Friday,11,4,277
2016-01-15,Friday,6,4,342
2016-01-15,Friday,7,4,144
2016-01-15,Friday,3,4,232
2016-01-15,Friday,13,4,144
2016-01-15,Friday,15,4,62
2016-01-15,Friday,2,5,3274
2016-01-15,Friday,10,5,1083
2016-01-15,Friday,8,5,1547
2016-01-15,Friday,4,5,951
2016-01-15,Friday,9,5,564
2016-01-15,Friday,12,5,1279
2016-01-15,Friday,1,5,683
2016-01-15,Friday,6,5,863
2016-01-15,Friday,13,5,214
2016-01-15,Friday,14,5,1226
2016-01-15,Friday,3,5,416
2016-01-15,Friday,15,5,105
2016-01-15,Friday,11,5,375
2016-01-15,Friday,7,5,219
2016-01-15,Friday,2,6,2368
2016-01-15,Friday,6,6,1966
2016-01-15,Friday,14,6,1157
2016-01-15,Friday,10,6,1674
2016-01-15,Friday,9,6,746
2016-01-15,Friday,11,6,270
2016-01-15,Friday,8,6,1241
2016-01-15,Friday,7,6,181
2016-01-15,Friday,12,6,1357
2016-01-15,Friday,1,6,556
2016-01-15,Friday,4,6,741
2016-01-15,Friday,3,6,547
2016-01-15,Friday,13,6,273
2016-01-15,Friday,15,6,53
2016-01-16,Saturday,6,1,3353
2016-01-16,Saturday,9,1,519
2016-01-16,Saturday,4,1,426
2016-01-16,Saturday,11,1,185
2016-01-16,Saturday,2,1,1187
2016-01-16,Saturday,1,1,379
2016-01-16,Saturday,14,1,1071
2016-01-16,Saturday,12,1,1174
2016-01-16,Saturday,10,1,974
2016-01-16,Saturday,8,1,498
2016-01-16,Saturday,7,1,126
2016-01-16,Saturday,3,1,734
2016-01-16,Saturday,13,1,170
2016-01-16,Saturday,15,1,26
2016-01-16,Saturday,2,2,413
2016-01-16,Saturday,14,2,599
2016-01-16,Saturday,3,2,214
2016-01-16,Saturday,6,2,672
2016-01-16,Saturday,8,2,84
2016-01-16,Saturday,1,2,102
2016-01-16,Saturday,4,2,197
2016-01-16,Saturday,12,2,353
2016-01-16,Saturday,9,2,72
2016-01-16,Saturday,10,2,188
2016-01-16,Saturday,7,2,53
2016-01-16,Saturday,13,2,59
2016-01-16,Saturday,11,2,70
2016-01-16,Saturday,15,2,11
2016-01-16,Saturday,4,3,634
2016-01-16,Saturday,14,3,539
2016-01-16,Saturday,1,3,182
2016-01-16,Saturday,12,3,597
2016-01-16,Saturday,6,3,341
2016-01-16,Saturday,2,3,1543
2016-01-16,Saturday,8,3,508
2016-01-16,Saturday,3,3,150
2016-01-16,Saturday,10,3,538
2016-01-16,Saturday,11,3,164
2016-01-16,Saturday,7,3,78
2016-01-16,Saturday,9,3,255
2016-01-16,Saturday,13,3,101
2016-01-16,Saturday,15,3,35
2016-01-16,Saturday,4,4,747
2016-01-16,Saturday,12,4,912
2016-01-16,Saturday,2,4,2142
2016-01-16,Saturday,1,4,369
2016-01-16,Saturday,14,4,876
2016-01-16,Saturday,10,4,847
2016-01-16,Saturday,15,4,37
2016-01-16,Saturday,6,4,606
2016-01-16,Saturday,8,4,899
2016-01-16,Saturday,11,4,228
2016-01-16,Saturday,9,4,403
2016-01-16,Saturday,3,4,280
2016-01-16,Saturday,13,4,159
2016-01-16,Saturday,7,4,94
2016-01-16,Saturday,2,5,2755
2016-01-16,Saturday,14,5,1244
2016-01-16,Saturday,3,5,378
2016-01-16,Saturday,1,5,549
2016-01-16,Saturday,12,5,1220
2016-01-16,Saturday,10,5,1285
2016-01-16,Saturday,6,5,1203
2016-01-16,Saturday,11,5,356
2016-01-16,Saturday,8,5,1416
2016-01-16,Saturday,4,5,806
2016-01-16,Saturday,9,5,663
2016-01-16,Saturday,13,5,208
2016-01-16,Saturday,7,5,151
2016-01-16,Saturday,15,5,53
2016-01-16,Saturday,10,6,1618
2016-01-16,Saturday,8,6,1171
2016-01-16,Saturday,12,6,1448
2016-01-16,Saturday,3,6,545
2016-01-16,Saturday,1,6,475
2016-01-16,Saturday,2,6,2280
2016-01-16,Saturday,11,6,240
2016-01-16,Saturday,9,6,888
2016-01-16,Saturday,4,6,783
2016-01-16,Saturday,6,6,2320
2016-01-16,Saturday,14,6,1184
2016-01-16,Saturday,13,6,235
2016-01-16,Saturday,7,6,168
2016-01-16,Saturday,15,6,38
2016-01-17,Sunday,2,1,1158
2016-01-17,Sunday,6,1,3795
2016-01-17,Sunday,10,1,1210
2016-01-17,Sunday,14,1,1215
2016-01-17,Sunday,13,1,196
2016-01-17,Sunday,1,1,329
2016-01-17,Sunday,4,1,485
2016-01-17,Sunday,8,1,550
2016-01-17,Sunday,3,1,712
2016-01-17,Sunday,11,1,210
2016-01-17,Sunday,12,1,1331
2016-01-17,Sunday,9,1,596
2016-01-17,Sunday,7,1,120
2016-01-17,Sunday,15,1,33
2016-01-17,Sunday,2,2,323
2016-01-17,Sunday,10,2,243
2016-01-17,Sunday,8,2,92
2016-01-17,Sunday,14,2,692
2016-01-17,Sunday,3,2,215
2016-01-17,Sunday,12,2,419
2016-01-17,Sunday,6,2,839
2016-01-17,Sunday,1,2,111
2016-01-17,Sunday,11,2,88
2016-01-17,Sunday,7,2,33
2016-01-17,Sunday,4,2,189
2016-01-17,Sunday,9,2,84
2016-01-17,Sunday,13,2,62
2016-01-17,Sunday,15,2,6
2016-01-17,Sunday,4,3,539
2016-01-17,Sunday,12,3,442
2016-01-17,Sunday,2,3,1392
2016-01-17,Sunday,3,3,197
2016-01-17,Sunday,6,3,310
2016-01-17,Sunday,14,3,428
2016-01-17,Sunday,1,3,162
2016-01-17,Sunday,8,3,449
2016-01-17,Sunday,10,3,450
2016-01-17,Sunday,11,3,126
2016-01-17,Sunday,7,3,55
2016-01-17,Sunday,9,3,188
2016-01-17,Sunday,13,3,94
2016-01-17,Sunday,15,3,27
2016-01-17,Sunday,9,4,479
2016-01-17,Sunday,12,4,837
2016-01-17,Sunday,2,4,2174
2016-01-17,Sunday,4,4,662
2016-01-17,Sunday,8,4,950
2016-01-17,Sunday,13,4,156
2016-01-17,Sunday,11,4,197
2016-01-17,Sunday,14,4,870
2016-01-17,Sunday,6,4,654
2016-01-17,Sunday,10,4,867
2016-01-17,Sunday,3,4,290
2016-01-17,Sunday,1,4,399
2016-01-17,Sunday,15,4,34
2016-01-17,Sunday,7,4,91
2016-01-17,Sunday,10,5,1179
2016-01-17,Sunday,6,5,1061
2016-01-17,Sunday,12,5,1076
2016-01-17,Sunday,2,5,2276
2016-01-17,Sunday,8,5,1027
2016-01-17,Sunday,4,5,591
2016-01-17,Sunday,3,5,327
2016-01-17,Sunday,14,5,1144
2016-01-17,Sunday,7,5,139
2016-01-17,Sunday,11,5,194
2016-01-17,Sunday,9,5,538
2016-01-17,Sunday,1,5,535
2016-01-17,Sunday,13,5,160
2016-01-17,Sunday,15,5,52
2016-01-17,Sunday,1,6,296
2016-01-17,Sunday,10,6,885
2016-01-17,Sunday,9,6,472
2016-01-17,Sunday,11,6,151
2016-01-17,Sunday,2,6,1445
2016-01-17,Sunday,6,6,1293
2016-01-17,Sunday,12,6,874
2016-01-17,Sunday,8,6,593
2016-01-17,Sunday,14,6,855
2016-01-17,Sunday,3,6,328
2016-01-17,Sunday,4,6,441
2016-01-17,Sunday,15,6,21
2016-01-17,Sunday,7,6,122
2016-01-17,Sunday,13,6,168
2016-01-18,Monday,6,1,1104
2016-01-18,Monday,2,1,391
2016-01-18,Monday,14,1,590
2016-01-18,Monday,10,1,365
2016-01-18,Monday,1,1,159
2016-01-18,Monday,8,1,203
2016-01-18,Monday,13,1,75
2016-01-18,Monday,12,1,488
2016-01-18,Monday,4,1,173
2016-01-18,Monday,7,1,68
2016-01-18,Monday,11,1,84
2016-01-18,Monday,9,1,159
2016-01-18,Monday,3,1,198
2016-01-18,Monday,15,1,15
2016-01-18,Monday,2,2,359
2016-01-18,Monday,12,2,250
2016-01-18,Monday,14,2,356
2016-01-18,Monday,11,2,53
2016-01-18,Monday,10,2,130
2016-01-18,Monday,4,2,149
2016-01-18,Monday,6,2,304
2016-01-18,Monday,9,2,36
2016-01-18,Monday,3,2,72
2016-01-18,Monday,1,2,60
2016-01-18,Monday,13,2,42
2016-01-18,Monday,7,2,43
2016-01-18,Monday,8,2,88
2016-01-18,Monday,15,2,4
2016-01-18,Monday,2,3,1523
2016-01-18,Monday,11,3,118
2016-01-18,Monday,6,3,373
2016-01-18,Monday,10,3,451
2016-01-18,Monday,8,3,550
2016-01-18,Monday,9,3,242
2016-01-18,Monday,4,3,445
2016-01-18,Monday,14,3,383
2016-01-18,Monday,12,3,517
2016-01-18,Monday,1,3,150
2016-01-18,Monday,7,3,67
2016-01-18,Monday,3,3,132
2016-01-18,Monday,13,3,80
2016-01-18,Monday,15,3,26
2016-01-18,Monday,2,4,1950
2016-01-18,Monday,1,4,318
2016-01-18,Monday,6,4,516
2016-01-18,Monday,4,4,572
2016-01-18,Monday,12,4,672
2016-01-18,Monday,14,4,675
2016-01-18,Monday,13,4,117
2016-01-18,Monday,11,4,189
2016-01-18,Monday,8,4,739
2016-01-18,Monday,3,4,250
2016-01-18,Monday,9,4,374
2016-01-18,Monday,10,4,651
2016-01-18,Monday,7,4,93
2016-01-18,Monday,15,4,49
2016-01-18,Monday,11,5,240
2016-01-18,Monday,4,5,614
2016-01-18,Monday,1,5,529
2016-01-18,Monday,2,5,2300
2016-01-18,Monday,14,5,1040
2016-01-18,Monday,6,5,795
2016-01-18,Monday,10,5,913
2016-01-18,Monday,12,5,1121
2016-01-18,Monday,8,5,1016
2016-01-18,Monday,9,5,516
2016-01-18,Monday,7,5,133
2016-01-18,Monday,13,5,179
2016-01-18,Monday,3,5,252
2016-01-18,Monday,15,5,79
2016-01-18,Monday,12,6,832
2016-01-18,Monday,14,6,770
2016-01-18,Monday,1,6,414
2016-01-18,Monday,7,6,123
2016-01-18,Monday,2,6,1260
2016-01-18,Monday,11,6,137
2016-01-18,Monday,9,6,358
2016-01-18,Monday,6,6,931
2016-01-18,Monday,4,6,382
2016-01-18,Monday,8,6,546
2016-01-18,Monday,10,6,768
2016-01-18,Monday,3,6,258
2016-01-18,Monday,13,6,142
2016-01-18,Monday,15,6,35
2016-01-19,Tuesday,4,1,135
2016-01-19,Tuesday,1,1,148
2016-01-19,Tuesday,7,1,36
2016-01-19,Tuesday,10,1,177
2016-01-19,Tuesday,6,1,365
2016-01-19,Tuesday,12,1,249
2016-01-19,Tuesday,14,1,412
2016-01-19,Tuesday,2,1,239
2016-01-19,Tuesday,11,1,56
2016-01-19,Tuesday,3,1,104
2016-01-19,Tuesday,8,1,91
2016-01-19,Tuesday,9,1,55
2016-01-19,Tuesday,15,1,14
2016-01-19,Tuesday,13,1,39
2016-01-19,Tuesday,2,2,766
2016-01-19,Tuesday,12,2,269
2016-01-19,Tuesday,1,2,85
2016-01-19,Tuesday,11,2,113
2016-01-19,Tuesday,14,2,305
2016-01-19,Tuesday,10,2,250
2016-01-19,Tuesday,4,2,331
2016-01-19,Tuesday,6,2,194
2016-01-19,Tuesday,3,2,104
2016-01-19,Tuesday,8,2,218
2016-01-19,Tuesday,13,2,84
2016-01-19,Tuesday,7,2,50
2016-01-19,Tuesday,9,2,79
2016-01-19,Tuesday,15,2,28
2016-01-19,Tuesday,11,3,363
2016-01-19,Tuesday,4,3,891
2016-01-19,Tuesday,2,3,2669
2016-01-19,Tuesday,1,3,249
2016-01-19,Tuesday,6,3,536
2016-01-19,Tuesday,12,3,874
2016-01-19,Tuesday,14,3,548
2016-01-19,Tuesday,8,3,948
2016-01-19,Tuesday,7,3,128
2016-01-19,Tuesday,9,3,370
2016-01-19,Tuesday,13,3,143
